School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
St. Teresa's Academy,2.6,2.39,4.99,1,1,1
Blue Springs South,2.03,2.11,4.13,4,2,2
Cor Jesu Academy,2.05,2.02,4.07,3,3,3
Lafayette (Wildwood),2.07,1.99,4.06,2,5,4
Liberty,1.99,2.02,4.01,5,4,5
Eureka,1.97,1.93,3.9,7,6,6
Lee's Summit West,1.97,1.85,3.82,6,7,7
Ozark,1.79,1.81,3.59,8,8,8
Francis Howell,1.78,1.74,3.52,9,9,9
Oakville,1.62,1.72,3.33,15,10,10
Park Hill South,1.66,1.66,3.32,13,11,11
St. Joseph's Academy,1.72,1.59,3.31,10,14,12
Northwest (Cedar Hill),1.66,1.62,3.28,12,13,13
Blue Springs,1.69,1.55,3.24,11,16,14
Raymore-Peculiar,1.65,1.55,3.2,14,17,15
St. Dominic,1.56,1.57,3.14,17,15,16
Nixa,1.6,1.53,3.13,16,18,17
Kearney,1.47,1.65,3.12,21,12,18
Marquette,1.56,1.51,3.07,18,19,19
Kickapoo,1.5,1.49,2.99,19,21,20
Mehlville,1.48,1.5,2.98,20,20,21
Farmington,1.4,1.42,2.81,26,22,22
Platte County,1.4,1.41,2.81,25,23,23
Rockwood Summit,1.45,1.34,2.79,23,26,24
Timberland,1.39,1.39,2.78,27,24,25
Park Hill,1.46,1.29,2.75,22,28,26
Ursuline Academy,1.38,1.35,2.73,28,25,27
Washington,1.41,1.29,2.69,24,29,28
Webster Groves,1.32,1.29,2.61,29,27,29
Lee's Summit,1.29,1.23,2.52,30,30,30
Staley,1.27,1.16,2.43,31,32,31
Lindbergh,1.19,1.17,2.35,34,31,32
Jackson,1.21,1.13,2.34,33,33,33
Liberty North,1.25,1.08,2.34,32,35,34
Francis Howell Central,1.15,1.02,2.18,35,37,35
Ft. Zumwalt West,1.01,1.1,2.11,37,34,36
Parkway West,1.04,1.04,2.08,36,36,37
Central (St. Joseph),0.99,0.99,1.98,39,39,38
Lee's Summit North,1.01,0.94,1.94,38,41,39
Oak Park,0.88,1.0,1.88,46,38,40
Parkway Central,0.93,0.94,1.87,41,40,41
Hillsboro,0.94,0.88,1.82,40,45,42
Seckman,0.92,0.88,1.81,42,43,43
Hannibal,0.88,0.87,1.75,45,47,44
Ft. Zumwalt North,0.87,0.88,1.75,47,44,45
Carthage,0.85,0.88,1.73,48,42,46
Francis Howell North,0.91,0.77,1.68,43,52,47
Rolla,0.9,0.77,1.67,44,53,48
Willard,0.79,0.87,1.66,53,46,49
Carl Junction,0.79,0.85,1.63,54,48,50
Jefferson City,0.83,0.78,1.61,50,51,51
Hickman,0.83,0.78,1.61,51,50,52
Lebanon,0.77,0.82,1.59,55,49,53
Pattonville,0.72,0.73,1.45,56,54,54
Holt,0.84,0.61,1.45,49,58,55
Winnetonka,0.81,0.62,1.43,52,57,56
Ladue Horton Watkins,0.68,0.68,1.36,59,55,57
Ft. Zumwalt South,0.72,0.62,1.35,57,56,58
Warrenton,0.7,0.56,1.26,58,61,59
Nerinx Hall,0.65,0.6,1.25,60,59,60
Parkway South,0.6,0.59,1.19,62,60,61
Rock Bridge,0.65,0.46,1.11,61,67,62
Camdenton,0.55,0.55,1.1,64,62,63
Grain Valley,0.55,0.5,1.06,63,64,64
Kirkwood,0.5,0.52,1.02,66,63,65
Poplar Bluff,0.54,0.47,1.0,65,66,66
Webb City,0.41,0.48,0.88,72,65,67
Parkview,0.49,0.38,0.87,67,69,68
Ft. Zumwalt East,0.49,0.33,0.82,68,71,69
Branson,0.39,0.42,0.81,73,68,70
Glendale,0.45,0.32,0.77,69,72,71
Troy Buchanan,0.42,0.32,0.73,71,73,72
Belton,0.45,0.25,0.7,70,75,73
Liberty (Wentzville),0.36,0.31,0.67,75,74,74
William Chrisman,0.24,0.36,0.6,78,70,75
Warrensburg,0.36,0.21,0.57,74,78,76
Joplin,0.32,0.23,0.55,76,77,77
Fort Osage,0.25,0.23,0.48,77,76,78
Central (Cape Girardeau),0.18,0.18,0.36,80,79,79
Notre Dame de Sion,0.19,0.16,0.35,79,80,80
Battle,0.14,0.15,0.29,82,81,81
Fox,0.15,0.12,0.27,81,82,82
Raytown South,-0.05,0.11,0.06,85,83,83
Parkway North,-0.07,0.08,0.01,87,84,84
North Kansas City,-0.01,-0.06,-0.08,83,85,85
Hazelwood West,-0.02,-0.08,-0.1,84,86,86
Republic,-0.06,-0.11,-0.16,86,87,87
Ritenour,-0.24,-0.17,-0.41,89,88,88
Sikeston,-0.24,-0.2,-0.44,88,89,89
Grandview,-0.31,-0.28,-0.59,90,90,90
McCluer North,-0.48,-0.39,-0.87,91,91,91
Raytown,-0.49,-0.4,-0.9,92,92,92
Gateway,-0.59,-0.54,-1.13,95,93,93
Central (Springfield),-0.51,-0.61,-1.13,93,96,94
Hazelwood Central,-0.6,-0.55,-1.14,96,94,95
Neosho,-0.57,-0.64,-1.21,94,97,96
West Plains,-0.72,-0.56,-1.28,97,95,97
Waynesville,-0.85,-0.69,-1.54,98,98,98
Hazelwood East,-0.86,-0.88,-1.74,100,99,99
Hillcrest,-0.85,-0.95,-1.81,99,101,100
McCluer,-0.94,-0.89,-1.83,101,100,101
McDonald County,-1.07,-1.11,-2.18,102,102,102
Riverview Gardens,-1.23,-1.26,-2.49,103,103,103
Ruskin,-1.48,-1.31,-2.79,104,104,104
East (Kansas City),-1.61,-1.53,-3.14,105,105,105
