School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Hermann,1.36,1.41,2.77,1,2,1
Arcadia Valley,1.35,1.41,2.76,2,1,2
St. Michael the Archangel,1.19,1.19,2.38,3,3,3
Jefferson (Festus),1.07,0.95,2.02,4,4,4
Barstow,0.92,0.87,1.79,6,6,5
St. Pius X (Festus),1.0,0.77,1.77,5,8,6
Liberty (Mountain View),0.84,0.83,1.67,7,7,7
Fair Grove,0.76,0.87,1.63,8,5,8
Fatima,0.67,0.63,1.3,9,10,9
Cole Camp,0.66,0.51,1.17,10,13,10
Clever,0.49,0.63,1.13,12,9,11
St. Vincent,0.52,0.54,1.06,11,12,12
Licking,0.48,0.54,1.02,13,11,13
Bishop LeBlond,0.45,0.46,0.91,14,15,14
Bloomfield,0.42,0.38,0.8,15,16,15
El Dorado Springs,0.24,0.48,0.72,18,14,16
Cabool,0.32,0.17,0.49,16,21,17
Montgomery County,0.13,0.3,0.44,25,17,18
Windsor,0.18,0.23,0.41,22,18,19
Maplewood-Richmond Hts.,0.21,0.2,0.41,21,19,20
New Covenant Academy,0.22,0.18,0.4,20,20,21
Summit Christian Academy,0.25,0.14,0.39,17,23,22
Saxony Lutheran,0.24,0.14,0.38,19,22,23
Malden,0.14,0.1,0.24,24,25,24
Woodland,0.12,0.07,0.19,26,26,25
St. Paul Lutheran (Concordia),0.14,0.02,0.17,23,30,26
Mountain Grove,0.11,0.03,0.14,27,29,27
Lutheran North,0.03,0.11,0.14,30,24,28
West County,0.06,0.06,0.12,29,28,29
Ash Grove,0.07,0.01,0.08,28,31,30
Duchesne,-0.07,0.06,-0.01,34,27,31
Lawson,-0.06,-0.03,-0.09,32,33,32
Grandview (Hillsboro),-0.06,-0.03,-0.09,33,32,33
Mid-Buchanan,-0.04,-0.11,-0.16,31,34,34
Lamar,-0.14,-0.15,-0.29,37,37,35
Butler,-0.19,-0.12,-0.31,39,36,36
Skyline,-0.14,-0.18,-0.32,36,39,37
Crossroads College Preparatory,-0.21,-0.11,-0.33,42,35,38
Hallsville,-0.16,-0.22,-0.38,38,40,39
Stockton,-0.22,-0.17,-0.39,43,38,40
Portageville,-0.21,-0.25,-0.45,41,42,41
Father Tolton,-0.12,-0.35,-0.46,35,49,42
New Heights Christian,-0.2,-0.31,-0.51,40,48,43
New Haven,-0.28,-0.23,-0.51,45,41,44
Versailles,-0.28,-0.3,-0.58,46,47,45
Whitfield,-0.36,-0.25,-0.61,50,43,46
Plattsburg,-0.33,-0.29,-0.62,48,46,47
Metro,-0.37,-0.26,-0.63,51,44,48
Houston,-0.32,-0.36,-0.68,47,51,49
Caruthersville,-0.41,-0.29,-0.7,52,45,50
Lafayette County,-0.35,-0.37,-0.72,49,52,51
Spokane,-0.26,-0.5,-0.75,44,54,52
Clearwater,-0.48,-0.35,-0.83,54,50,53
Lone Jack,-0.57,-0.4,-0.97,56,53,54
Cuba,-0.44,-0.56,-1.0,53,59,55
Sarcoxie,-0.56,-0.56,-1.11,55,58,56
Tipton,-0.61,-0.52,-1.13,61,55,57
Brentwood,-0.6,-0.54,-1.14,60,57,58
Linn,-0.63,-0.53,-1.16,62,56,59
East Buchanan,-0.6,-0.61,-1.21,58,61,60
Principia,-0.6,-0.62,-1.22,59,62,61
East Newton,-0.59,-0.65,-1.24,57,65,62
Lexington,-0.63,-0.6,-1.24,63,60,63
Central (New Madrid County),-0.67,-0.64,-1.31,64,64,64
Greenville,-0.71,-0.63,-1.34,67,63,65
Plato,-0.71,-0.69,-1.4,68,66,66
Sherwood,-0.74,-0.72,-1.46,71,67,67
Holden,-0.68,-0.79,-1.47,65,69,68
Bowling Green,-0.72,-0.77,-1.5,70,68,69
Puxico,-0.76,-0.81,-1.56,72,70,70
Valley Park,-0.72,-0.85,-1.57,69,72,71
Collegiate School of Med-Bio Science,-0.69,-0.94,-1.62,66,76,72
Trenton,-0.8,-0.85,-1.65,74,71,73
University Academy Charter,-0.79,-0.86,-1.66,73,74,74
Warsaw,-0.9,-0.86,-1.76,76,73,75
Lathrop,-0.84,-0.93,-1.77,75,75,76
Conway,-0.98,-0.97,-1.95,79,77,77
Senath-Hornersville,-0.97,-1.02,-1.99,78,81,78
Hancock,-0.92,-1.07,-2.0,77,82,79
Diamond,-1.04,-1.02,-2.06,81,80,80
Marionville,-0.98,-1.09,-2.08,80,83,81
Carrollton,-1.1,-1.0,-2.1,83,78,82
North Callaway,-1.11,-1.0,-2.11,84,79,83
Thayer,-1.12,-1.12,-2.23,85,84,84
Gateway Science Charter,-1.05,-1.26,-2.3,82,90,85
Charleston,-1.15,-1.17,-2.32,86,85,86
Pierce City,-1.23,-1.2,-2.43,88,86,87
Southwest (Washburn),-1.24,-1.23,-2.46,89,87,88
North Technical,-1.22,-1.25,-2.47,87,89,89
Pleasant Hope,-1.28,-1.24,-2.52,90,88,90
Knob Noster,-1.31,-1.31,-2.62,92,91,91
Kingston,-1.29,-1.44,-2.73,91,96,92
Carnahan,-1.46,-1.35,-2.8,94,94,93
Belle,-1.46,-1.34,-2.8,95,93,94
Penney,-1.51,-1.33,-2.85,96,92,95
Bourbon,-1.45,-1.39,-2.85,93,95,96
Brookfield,-1.6,-1.52,-3.11,97,97,97
Transportation and Law,-1.85,-1.8,-3.66,99,101,98
McKinley Classical Leadership,-1.95,-1.71,-3.66,101,98,99
Dixon,-1.88,-1.79,-3.67,100,100,100
South Harrison,-1.95,-1.76,-3.71,102,99,101
Ewing Marion Kauffman,-1.78,-1.98,-3.77,98,102,102
