School,OFF Rating,DEF Rating,OVR Rating,OFF Rank,DEF Rank,OVR Rank
Helias Catholic,2.2,2.21,4.41,1,1,1
Logan-Rogersville,1.79,1.81,3.6,2,2,2
Veritas Christian Academy,1.67,1.53,3.2,3,3,3
Incarnate Word Academy,1.42,1.47,2.89,4,4,4
Lutheran South,1.31,1.34,2.65,6,6,5
Visitation Academy,1.29,1.35,2.64,7,5,6
Festus,1.32,1.25,2.57,5,8,7
Blair Oaks,1.23,1.31,2.54,8,7,8
Lutheran St. Charles,1.1,1.17,2.27,9,9,9
Pleasant Hill,0.97,1.03,2.0,11,10,10
Marshfield,0.97,0.93,1.9,10,12,11
Central (Park Hills),0.92,0.92,1.84,15,13,12
Perryville,0.93,0.9,1.83,13,14,13
St. Pius X (Kansas City),0.87,0.94,1.81,16,11,14
Villa Duchesne,0.86,0.86,1.72,17,15,15
Dexter,0.94,0.77,1.71,12,17,16
Ste. Genevieve,0.92,0.71,1.63,14,19,17
Pembroke Hill,0.75,0.81,1.56,18,16,18
Excelsior Springs,0.73,0.74,1.47,20,18,19
California,0.75,0.64,1.38,19,21,20
Notre Dame (Cape Girardeau),0.66,0.69,1.35,22,20,21
John Burroughs,0.7,0.46,1.16,21,23,22
Notre Dame (St. Louis),0.55,0.59,1.14,24,22,23
Nevada,0.56,0.44,1.01,23,25,24
Orchard Farm,0.5,0.42,0.92,27,27,25
Osage,0.49,0.41,0.9,29,29,26
Pacific,0.49,0.38,0.87,28,30,27
Maryville,0.42,0.45,0.87,31,24,28
Oak Grove,0.53,0.34,0.87,25,33,29
Kirksville,0.41,0.42,0.83,32,28,30
MICDS,0.51,0.32,0.83,26,35,31
Windsor (Imperial),0.39,0.43,0.82,34,26,32
Westminster Christian Academy,0.38,0.36,0.75,35,31,33
North County,0.45,0.3,0.75,30,36,34
Aurora,0.38,0.33,0.71,36,34,35
Affton,0.4,0.24,0.64,33,37,36
St. Charles,0.22,0.34,0.56,41,32,37
Winfield,0.37,0.16,0.53,37,41,38
Owensville,0.3,0.17,0.47,38,39,39
Southern Boone,0.21,0.21,0.42,42,38,40
Odessa,0.27,0.16,0.42,39,40,41
Benton,0.16,0.15,0.3,47,42,42
Trinity Catholic,0.26,0.0,0.26,40,49,43
Lafayette (St. Joseph),0.11,0.12,0.23,50,43,44
Mt. Vernon,0.18,0.02,0.2,44,48,45
Eldon,0.2,-0.03,0.17,43,52,46
Savannah,0.11,0.05,0.16,49,45,47
Reeds Spring,0.06,0.09,0.15,51,44,48
Boonville,0.16,-0.01,0.15,46,51,49
DeSoto,0.17,-0.05,0.12,45,55,50
Buffalo,0.12,-0.04,0.08,48,54,51
Seneca,0.04,0.03,0.07,52,46,52
Clayton,-0.01,0.02,0.01,55,47,53
Marshall,-0.0,-0.0,-0.0,54,50,54
St. Charles West,-0.01,-0.1,-0.11,56,57,55
Cameron,-0.04,-0.08,-0.13,57,56,56
Kennett,-0.1,-0.03,-0.13,58,53,57
Herculaneum,0.03,-0.21,-0.18,53,61,58
Harrisonville,-0.18,-0.13,-0.31,59,58,59
Fredericktown,-0.18,-0.21,-0.38,60,59,60
Wright City,-0.2,-0.21,-0.41,61,60,61
Clinton,-0.3,-0.26,-0.56,65,62,62
Hollister,-0.26,-0.3,-0.56,62,63,63
Potosi,-0.28,-0.34,-0.63,63,64,64
Chillicothe,-0.29,-0.39,-0.68,64,67,65
Centralia,-0.34,-0.37,-0.71,66,65,66
Springfield Catholic,-0.4,-0.37,-0.77,68,66,67
Cassville,-0.37,-0.41,-0.78,67,68,68
Forsyth,-0.41,-0.51,-0.92,70,71,69
Ava,-0.4,-0.52,-0.92,69,72,70
Bishop DuBourg,-0.51,-0.47,-0.98,74,70,71
Jennings,-0.49,-0.53,-1.02,72,73,72
Mexico,-0.47,-0.58,-1.04,71,75,73
Doniphan,-0.51,-0.61,-1.11,73,76,74
Lincoln College Prep,-0.66,-0.46,-1.12,79,69,75
St. Clair,-0.56,-0.57,-1.13,75,74,76
McCluer South-Berkeley,-0.61,-0.64,-1.25,77,78,77
Willow Springs,-0.66,-0.68,-1.34,78,79,78
Salem,-0.73,-0.61,-1.34,82,77,79
Miller Career Academy,-0.59,-0.81,-1.4,76,83,80
Bolivar,-0.71,-0.73,-1.43,81,81,81
Monett,-0.75,-0.69,-1.44,83,80,82
Fulton,-0.82,-0.79,-1.61,84,82,83
Cristo Rey,-0.68,-1.04,-1.72,80,89,84
Union,-0.87,-0.89,-1.76,85,84,85
Lift for Life Academy Charter,-0.93,-0.94,-1.87,86,85,86
Center,-1.01,-1.0,-2.0,88,86,87
Richmond,-0.99,-1.01,-2.0,87,88,88
Bayless,-1.01,-1.01,-2.02,89,87,89
St. James,-1.05,-1.06,-2.11,90,90,90
Cardinal Ritter,-1.09,-1.06,-2.15,92,91,91
Northeast (Kansas City),-1.07,-1.12,-2.19,91,92,92
Roosevelt,-1.12,-1.17,-2.29,93,93,93
Central (Kansas City),-1.18,-1.2,-2.38,94,94,94
Hogan Prep Academy Charter,-1.32,-1.28,-2.6,95,95,95
University City,-1.44,-1.32,-2.76,97,96,96
Soldan International Studies,-1.35,-1.47,-2.82,96,97,97
Normandy Collaborative,-2.02,-1.94,-3.96,98,99,98
Southeast,-2.09,-1.92,-4.01,99,98,99
Confluence Prep Academy Charter,-2.21,-2.27,-4.48,100,100,100
Guadalupe Centers Charter,-2.25,-2.29,-4.54,101,101,101
